MatchId,Patch,QueueType,RankFk,GameDuration
KR_7997912858,15.24.734.7485,CLASSIC,0,1622
EUW1_7561422742,15.20.717.2831,CHERRY,8,1528
EUW1_7563299789,15.20.717.2831,ARAM,0,1066
KR_8024825670,16.1.737.4870,CLASSIC,0,943
KR_7985635844,15.24.734.7485,CLASSIC,0,2595
NA1_5422141467,15.23.728.3286,CLASSIC,5,1840
KR_7972208831,15.24.733.6673,CLASSIC,0,1823
EUW1_7584888921,15.21.721.8442,CLASSIC,4,2154
NA1_5423420033,15.23.728.3286,CHERRY,5,1420
KR_8035844600,16.1.737.4870,ARAM,0,1523
KR_8032611761,16.1.737.4870,CLASSIC,0,1659
EUW1_7602627502,15.22.724.5161,CLASSIC,4,2403
KR_7901459613,15.22.723.8534,SWIFTPLAY,0,906
EUW1_7604500489,15.22.724.5161,CLASSIC,5,1894
KR_8018107928,16.1.737.1049,CLASSIC,4,1873
KR_8033223822,16.1.737.4870,CLASSIC,0,1874
NA1_5446844359,15.24.734.7485,CLASSIC,8,1539
KR_8032838597,16.1.737.4870,CLASSIC,9,1544
EUW1_7612153429,15.23.726.9074,CLASSIC,5,1318
EUW1_7605477505,15.22.724.5161,CHERRY,4,1712
KR_8037148406,16.1.737.4870,ARAM,0,1350
KR_8029692383,16.1.737.4870,ARAM,0,501
EUW1_7602405784,15.22.724.5161,CLASSIC,5,2197
KR_8018427715,16.1.737.1049,ARAM,0,1264
EUW1_7610597696,15.23.726.9074,CLASSIC,3,1966
EUW1_7313937560,15.4.657.5386,CLASSIC,6,1708
NA1_5438691324,15.24.732.64,CLASSIC,8,1315
EUW1_7581638690,15.21.721.8442,CLASSIC,4,1800
NA1_5437646633,15.24.732.64,CLASSIC,7,1876
KR_8006286937,15.24.734.7485,ARAM,0,1018
KR_8011880668,15.24.734.7485,ARAM,0,928
NA1_5424974956,15.23.728.3286,CLASSIC,4,1930
KR_8001865725,15.24.734.7485,CLASSIC,4,1621
NA1_5426172042,15.23.728.3286,CLASSIC,0,2067
EUW1_7604060003,15.22.724.5161,CLASSIC,5,2140
NA1_5398167326,15.20.719.545,ARAM,5,1597
NA1_5453755072,15.24.734.7485,CLASSIC,8,2373
KR_8033294590,16.1.737.4870,ARAM,0,1002
KR_8034129208,16.1.737.4870,CLASSIC,0,1253
EUW1_7375382080,15.8.675.10,CHERRY,2,1520
KR_8034079163,16.1.737.4870,ARAM,0,606
NA1_5450792680,15.24.734.7485,CLASSIC,8,1213
KR_8030572873,16.1.737.4870,ARAM,0,1043
NA1_5427272138,15.24.730.505,CHERRY,0,1706
KR_8031983419,16.1.737.4870,ARAM,0,1740
NA1_5435209273,15.24.732.64,CLASSIC,7,2073
EUW1_7569551166,15.20.719.545,CLASSIC,9,1532
EUW1_7569150381,15.20.719.545,CLASSIC,7,931
KR_8008558102,15.24.734.7485,CLASSIC,0,1748
EUW1_7584385233,15.21.721.8442,CLASSIC,1,1832
EUW1_7612853178,15.23.728.3286,CLASSIC,7,1797
KR_7935079246,15.23.728.3286,ARAM,0,869
EUW1_7606089517,15.22.724.5161,CLASSIC,0,2289
NA1_5440959573,15.24.733.6673,CLASSIC,7,1714
KR_8037597414,16.1.737.4870,CLASSIC,0,1201
KR_7932977936,15.23.728.3286,CLASSIC,0,1562
NA1_5440534978,15.24.733.6673,CLASSIC,5,1110
KR_8012375209,15.24.734.7485,CLASSIC,0,2136
NA1_5437822994,15.24.732.64,CLASSIC,7,1881
NA1_5438239041,15.24.732.64,CLASSIC,7,1129
NA1_5419204978,15.23.728.3286,CLASSIC,8,1683
NA1_5450523415,15.24.734.7485,CLASSIC,8,1756
NA1_5421932511,15.23.728.3286,CLASSIC,8,1677
KR_8038811905,16.1.737.4870,CLASSIC,0,2236
KR_8005454916,15.24.734.7485,SWIFTPLAY,0,1452
EUW1_7608898900,15.23.726.9074,CLASSIC,3,1498
EUW1_7608200807,15.22.724.5161,CLASSIC,6,1315
NA1_5451584132,15.24.734.7485,CLASSIC,6,178
KR_7993862880,15.24.734.7485,CLASSIC,0,1378
NA1_5419742802,15.23.728.3286,CLASSIC,7,1677
NA1_5451784814,15.24.734.7485,CLASSIC,5,2195
NA1_5439017146,15.24.733.5841,CLASSIC,0,2233
KR_8035416264,16.1.737.4870,CHERRY,0,1819
NA1_5422731025,15.23.728.3286,CLASSIC,5,1661
NA1_5432262721,15.24.731.5210,SWIFTPLAY,6,1741
KR_8034451107,16.1.737.4870,ARAM,0,1737
KR_8009759203,15.24.734.7485,CLASSIC,0,1779
KR_8006179037,15.24.734.7485,ARAM,0,1736
NA1_5453483571,15.24.734.7485,CLASSIC,6,1482
NA1_5427370997,15.24.730.505,CLASSIC,6,1746
EUW1_7501375940,15.16.704.6097,CLASSIC,1,854
EUW1_7605095211,15.22.724.5161,CLASSIC,5,1933
EUW1_7595837397,15.22.724.5161,CLASSIC,4,2165
NA1_5431490527,15.24.731.5210,CLASSIC,7,1753
NA1_5431459518,15.24.731.5210,CLASSIC,7,1901
NA1_5426790167,15.23.728.3286,CLASSIC,8,1500
NA1_5447366408,15.24.734.7485,CLASSIC,7,1531
EUW1_7092666074,14.16.612.449,CLASSIC,0,140
NA1_5435667841,15.24.732.64,CLASSIC,5,1425
EUW1_7220044841,14.23.636.9832,CLASSIC,0,1671
NA1_5440684106,15.24.733.6673,CLASSIC,8,1543
EUW1_7568559743,15.20.717.2831,CHERRY,0,1681
KR_8026749958,16.1.737.4870,CLASSIC,4,1876
KR_7982613634,15.24.734.7485,SWIFTPLAY,0,1840
EUW1_7600597748,15.22.724.5161,CLASSIC,5,1146
NA1_5435065770,15.24.732.64,CLASSIC,2,1474
EUW1_7603707947,15.22.724.5161,CLASSIC,4,1808
EUW1_7570603129,15.20.719.545,CLASSIC,8,1610
EUW1_7600988478,15.22.724.5161,CLASSIC,4,2249
KR_8024392148,16.1.737.4870,CLASSIC,0,2109
NA1_5454128109,15.24.734.7485,ARAM,5,1551
KR_8029086852,16.1.737.4870,CLASSIC,4,936
EUW1_7597776853,15.22.724.5161,SWIFTPLAY,0,2211
KR_8013553803,15.24.734.7485,CLASSIC,0,932
NA1_5439459242,15.24.733.5841,CLASSIC,8,1978
NA1_5428980368,15.24.730.7955,CLASSIC,8,1983
KR_7527471762,15.3.656.4086,CLASSIC,0,2839
NA1_5428297222,15.24.730.7955,CLASSIC,4,1459
EUW1_7613649226,15.23.728.3286,ARAM,5,1267
EUW1_7359961299,15.7.670.3172,CHERRY,3,1473
EUW1_7571118072,15.20.719.545,CLASSIC,8,1611
KR_8011868579,15.24.734.7485,CLASSIC,3,1676
KR_8039968457,16.1.737.4870,CLASSIC,0,1555
KR_8023332827,16.1.737.4870,CLASSIC,0,1673
KR_8037171187,16.1.737.4870,CLASSIC,0,2367
EUW1_7572365348,15.20.719.545,CLASSIC,8,959
NA1_5453125717,15.24.734.7485,CLASSIC,5,1580
NA1_5421215464,15.23.728.3286,CLASSIC,4,917
KR_8039024074,16.1.737.4870,CLASSIC,0,1022
NA1_5427161147,15.24.730.505,CLASSIC,6,1685
KR_8028335967,16.1.737.4870,CLASSIC,0,2024
KR_7981523996,15.24.734.7485,CLASSIC,0,1819
EUW1_7608685254,15.22.724.5161,CLASSIC,3,1889
EUW1_7577415545,15.21.720.925,CHERRY,0,1383
EUW1_7602463652,15.22.724.5161,CLASSIC,7,1481
KR_8004887625,15.24.734.7485,URF,0,1384
EUW1_7571133572,15.20.719.545,CLASSIC,9,1381
EUW1_7556038123,15.19.715.1836,CLASSIC,2,2526
EUW1_7001303954,14.13.598.9749,CLASSIC,0,1309
KR_8023124591,16.1.737.4870,CLASSIC,0,1020
EUW1_7612873034,15.23.728.3286,CLASSIC,5,1496
EUW1_7605974785,15.22.724.5161,CHERRY,5,1678
KR_8018691503,16.1.737.1049,ARAM,0,1074
NA1_5431766407,15.24.731.5210,CLASSIC,6,2535
EUW1_7561938538,15.20.717.2831,CLASSIC,5,1714
NA1_5441601639,15.24.733.6673,ARAM,0,1585
NA1_5432851037,15.24.731.5210,CLASSIC,8,1743
KR_8020273958,16.1.737.4870,CLASSIC,0,1086
KR_8023740940,16.1.737.4870,CLASSIC,0,1324
NA1_5413305513,15.22.724.5161,CLASSIC,7,1464
KR_8024653363,16.1.737.4870,CLASSIC,5,1874
KR_7926286829,15.23.728.3286,CLASSIC,0,1943
NA1_5432393765,15.24.731.5210,CLASSIC,4,2242
NA1_5427181179,15.24.730.505,SWIFTPLAY,4,1176
NA1_5418905098,15.23.728.3286,CLASSIC,4,1980
KR_8011298183,15.24.734.7485,CLASSIC,8,1216
NA1_5438230137,15.24.732.64,CLASSIC,4,1770
KR_8018071861,16.1.737.1049,CLASSIC,4,1777
EUW1_7604386791,15.22.724.5161,CLASSIC,8,1689
KR_8037241188,16.1.737.4870,CLASSIC,5,936
NA1_5419621660,15.23.728.3286,CLASSIC,7,910
EUW1_7562705605,15.20.717.2831,CLASSIC,8,1768
NA1_5439645923,15.24.733.5841,CLASSIC,6,1554
KR_7956283559,15.24.732.64,CLASSIC,0,1962
NA1_5437213185,15.24.732.64,CHERRY,5,1740
KR_8029175357,16.1.737.4870,CLASSIC,0,1850
EUW1_7611996636,15.23.726.9074,CLASSIC,5,1908
EUW1_7570566816,15.20.719.545,CLASSIC,8,1901
NA1_5414387457,15.22.724.5161,CLASSIC,8,1489
KR_8026326861,16.1.737.4870,CLASSIC,2,1028
KR_8021406170,16.1.737.4870,CLASSIC,3,1627
NA1_5431679664,15.24.731.5210,CLASSIC,5,1976
KR_7998374647,15.24.734.7485,ARAM,0,1198
KR_8007947674,15.24.734.7485,ARAM,0,1082
KR_7943097737,15.24.730.505,CLASSIC,0,1946
NA1_5447226226,15.24.734.7485,CLASSIC,8,2066
EUW1_7606278110,15.22.724.5161,CLASSIC,4,1678
KR_8011663544,15.24.734.7485,CLASSIC,0,1581
EUW1_7568714654,15.20.719.545,CLASSIC,8,2314
KR_8003310985,15.24.734.7485,CLASSIC,2,1296
EUW1_7605939104,15.22.724.5161,CLASSIC,6,1631
EUW1_7561123657,15.20.717.2831,CLASSIC,8,1850
KR_8037738773,16.1.737.4870,ARAM,0,967
KR_8026289264,16.1.737.4870,ARAM,0,786
KR_8039291182,16.1.737.4870,ARAM,0,1176
KR_8004651184,15.24.734.7485,SWIFTPLAY,0,1157
NA1_5427306272,15.24.730.7955,CLASSIC,7,1875
EUW1_7573833482,15.20.719.545,CLASSIC,8,1934
NA1_5419831743,15.23.728.3286,CLASSIC,3,916
NA1_5434644959,15.24.732.64,SWIFTPLAY,8,1752
KR_8038578012,16.1.737.4870,CLASSIC,0,2114
KR_8003145063,15.24.734.7485,ARAM,0,1050
KR_8037009366,16.1.737.4870,CLASSIC,4,1694
KR_8035688003,16.1.737.4870,CLASSIC,0,1517
NA1_5420966023,15.23.728.3286,CLASSIC,5,1871
NA1_5426161088,15.23.728.3286,CLASSIC,8,980
KR_7965339688,15.24.732.64,CLASSIC,0,1289
NA1_5419118372,15.23.728.3286,CLASSIC,4,1987
EUW1_7570738375,15.20.719.545,CLASSIC,8,2087
EUW1_7571489704,15.20.719.545,CLASSIC,8,1844
EUW1_7604215448,15.22.724.5161,CLASSIC,5,2089
KR_8009472128,15.24.734.7485,URF,0,1021
KR_8016021630,16.1.734.5787,CLASSIC,0,1064
KR_8026365007,16.1.737.4870,CLASSIC,0,1831
NA1_5429070119,15.24.730.7955,CLASSIC,5,1718
EUW1_7575321907,15.20.719.545,CLASSIC,2,2471
EUW1_7607573300,15.22.724.5161,ARAM,0,1369
KR_7991999103,15.24.734.7485,CLASSIC,3,1755
NA1_5422289497,15.23.728.3286,CLASSIC,7,1571
KR_8023907209,16.1.737.4870,ARAM,0,2035
NA1_5418480791,15.23.726.9074,ARAM,0,1137
KR_7994247524,15.24.734.7485,CLASSIC,0,1846
NA1_5421649311,15.23.728.3286,CLASSIC,8,2080
NA1_5440811886,15.24.733.6673,CLASSIC,5,2411
NA1_5429140844,15.24.731.2566,ARAM,5,1207
EUW1_7599909066,15.22.724.5161,CLASSIC,5,1655
KR_8011686388,15.24.734.7485,ARAM,0,1350
KR_8017755422,16.1.737.1049,CLASSIC,1,1587
EUW1_7525620425,15.18.710.2811,CLASSIC,6,1946
NA1_5450740407,15.24.734.7485,CLASSIC,2,1030
EUW1_7581398612,15.21.721.8442,CHERRY,5,1719
NA1_5436364220,15.24.732.64,CLASSIC,3,2225
NA1_5426075210,15.23.728.3286,CLASSIC,5,1801
NA1_5420000506,15.23.728.3286,CLASSIC,7,2096
KR_8029155698,16.1.737.4870,ARAM,0,1961
EUW1_7573132870,15.20.719.545,ARAM,3,1168
EUW1_7604078959,15.22.724.5161,CLASSIC,5,1930
EUW1_7582897159,15.21.721.8442,CLASSIC,1,2146
EUW1_7558776395,15.19.715.1836,CLASSIC,6,1678
NA1_5417730753,15.23.726.9074,CLASSIC,6,1717
KR_8027717867,16.1.737.4870,CLASSIC,0,1349
KR_8013314805,15.24.734.7485,CLASSIC,0,1375
NA1_5423028062,15.23.728.3286,ARAM,0,1287
KR_8017852496,16.1.737.1049,ARAM,0,984
KR_8030023726,16.1.737.4870,CLASSIC,5,68
EUW1_7145416527,14.19.622.3713,CLASSIC,2,3125
EUW1_7602234809,15.22.724.5161,CLASSIC,8,1516
KR_8029771446,16.1.737.4870,ARAM,0,1051
KR_8018582312,16.1.737.1049,CLASSIC,4,2011
KR_8021415724,16.1.737.4870,ARAM,0,1179
EUW1_7605995139,15.22.724.5161,CLASSIC,5,1111
EUW1_7574369910,15.20.719.545,CLASSIC,8,1649
EUW1_7586264019,15.21.721.8442,CLASSIC,5,1314
NA1_5157172134,14.22.635.4945,CLASSIC,0,103
EUW1_7586394194,15.21.721.8442,CLASSIC,5,2204
EUW1_7607088945,15.22.724.5161,SWIFTPLAY,0,1694
EUW1_7570127592,15.20.719.545,CHERRY,5,1440
NA1_5421307670,15.23.728.3286,CLASSIC,8,1472
EUW1_7605699155,15.22.724.5161,CLASSIC,5,2526
NA1_5436514146,15.24.732.64,SWIFTPLAY,6,1853
KR_8023692699,16.1.737.4870,CLASSIC,0,1887
EUW1_7472962768,15.14.697.2104,CLASSIC,6,1664
KR_8032040836,16.1.737.4870,ARAM,0,1447
EUW1_7600796077,15.22.724.5161,CLASSIC,5,1764
EUW1_7570985842,15.20.719.545,CLASSIC,8,1713
NA1_5444898230,15.24.734.7485,CLASSIC,7,1489
NA1_5423436436,15.23.728.3286,CLASSIC,4,1642
EUW1_7604926774,15.22.724.5161,CLASSIC,4,1755
KR_7934515154,15.23.728.3286,SWIFTPLAY,0,1347
EUW1_7614472648,15.23.728.3286,CLASSIC,5,1289
NA1_5427459919,15.24.730.7955,SWIFTPLAY,0,1515
NA1_5440427500,15.24.733.6673,CLASSIC,8,1270
KR_8003361722,15.24.734.7485,CLASSIC,0,1965
EUW1_7575485250,15.20.719.545,CLASSIC,3,2304
KR_8015096374,16.1.734.5787,CLASSIC,3,2358
KR_8026515525,16.1.737.4870,ARAM,0,1245
EUW1_7580553418,15.21.721.8442,CLASSIC,4,2436
KR_8033103733,16.1.737.4870,CLASSIC,0,920
EUW1_7566396763,15.20.717.2831,CLASSIC,3,1931
KR_8039427288,16.1.737.4870,ARAM,0,1377
NA1_5453487164,15.24.734.7485,CLASSIC,6,2039
NA1_5419968450,15.23.728.3286,ARAM,6,1279
KR_8034090567,16.1.737.4870,CLASSIC,0,2007
KR_7999244234,15.24.734.7485,CLASSIC,0,1000
KR_8014900514,16.1.734.5787,CLASSIC,0,1481
KR_8034659930,16.1.737.4870,CLASSIC,4,2108
EUW1_7604723271,15.22.724.5161,CHERRY,4,1508
NA1_5380896172,15.19.715.1836,CLASSIC,7,1764
KR_8017662744,16.1.737.1049,CLASSIC,0,2170
KR_8028143167,16.1.737.4870,ARAM,3,1440
KR_8038406296,16.1.737.4870,CLASSIC,0,1777
EUW1_7567930409,15.20.717.2831,CLASSIC,8,2283
EUW1_7573752840,15.20.719.545,CLASSIC,8,1657
KR_8026118267,16.1.737.4870,CLASSIC,0,2028
NA1_5437775313,15.24.732.64,CLASSIC,8,2125
EUW1_7573058683,15.20.719.545,CLASSIC,8,1733
NA1_5423229946,15.23.728.3286,ARAM,4,1488
EUW1_7580749830,15.21.721.8442,CLASSIC,6,1173
NA1_5450289665,15.24.734.7485,CLASSIC,6,949
EUW1_7613418335,15.23.728.3286,CLASSIC,6,1812
NA1_5430624903,15.24.731.5210,CLASSIC,5,2043
EUW1_7455083457,15.13.693.4876,ARAM,6,1135
KR_8034207094,16.1.737.4870,CLASSIC,0,1389
KR_8005051370,15.24.734.7485,ARAM,0,1026
KR_7916967208,15.22.724.5161,CLASSIC,0,2338
KR_8023704715,16.1.737.4870,CLASSIC,2,2297
KR_8020973223,16.1.737.4870,CLASSIC,4,1895
EUW1_7603846286,15.22.724.5161,CLASSIC,8,1670
KR_8029711565,16.1.737.4870,CLASSIC,4,1212
EUW1_7568022056,15.20.717.2831,CLASSIC,8,1113
KR_8013218441,15.24.734.7485,CLASSIC,5,1929
KR_8038806745,16.1.737.4870,ARAM,0,1257
EUW1_7578912983,15.21.720.925,CLASSIC,3,2420
KR_8025469099,16.1.737.4870,CLASSIC,0,972
EUW1_7570008161,15.20.719.545,CHERRY,7,1277
NA1_5420046867,15.23.728.3286,CHERRY,0,1532
EUW1_7565260542,15.20.717.2831,CLASSIC,8,1926
NA1_5420539076,15.23.728.3286,CLASSIC,8,1854
KR_8032692190,16.1.737.4870,ARAM,0,1103
KR_7997244531,15.24.734.7485,CLASSIC,0,1514
EUW1_7610579367,15.23.726.9074,CLASSIC,5,1491
NA1_5393630832,15.20.719.545,CLASSIC,6,1736
EUW1_7601038130,15.22.724.5161,CLASSIC,5,1558
EUW1_7607204065,15.22.724.5161,CLASSIC,6,1893
EUW1_7591180911,15.21.721.8442,CLASSIC,3,2002
EUW1_7600499012,15.22.724.5161,CLASSIC,1,1738
NA1_5434314761,15.24.732.64,CLASSIC,8,2723
EUW1_7567285127,15.20.717.2831,CLASSIC,6,1768
EUW1_7506011191,15.16.706.7476,CHERRY,1,1239
KR_8028901321,16.1.737.4870,ARAM,0,1025
EUW1_7604917639,15.22.724.5161,CLASSIC,0,943
KR_7980427502,15.24.734.7485,CLASSIC,0,1631
NA1_5429129053,15.24.731.2566,CHERRY,8,1364
EUW1_7606729627,15.22.724.5161,CHERRY,0,1580
NA1_5428250772,15.24.730.7955,CLASSIC,6,2049
EUW1_7570719193,15.20.719.545,CHERRY,6,1440
KR_8039416714,16.1.737.4870,CLASSIC,0,2107
KR_8023072959,16.1.737.4870,CLASSIC,4,2074
NA1_5400402083,15.21.721.8442,ARAM,0,1210
EUW1_7606840222,15.22.724.5161,CLASSIC,4,945
NA1_5424816916,15.23.728.3286,CLASSIC,5,1931
KR_8034329806,16.1.737.4870,ARAM,2,1315
KR_8022320352,16.1.737.4870,CLASSIC,3,2820
KR_8013682050,15.24.734.7485,CLASSIC,0,1788
EUW1_7612164416,15.23.726.9074,CLASSIC,3,2039
NA1_5430219968,15.24.731.5210,CLASSIC,8,102
KR_8032422323,16.1.737.4870,CLASSIC,0,1599
KR_8020224762,16.1.737.4870,ARAM,0,1328
NA1_5433675461,15.24.732.64,CLASSIC,6,929
NA1_5415075452,15.22.724.5161,CLASSIC,7,1424
KR_8037825390,16.1.737.4870,CLASSIC,0,923
KR_8016358854,16.1.734.5787,CLASSIC,0,1211
KR_7878397532,15.20.719.545,ARAM,0,1308
EUW1_7610387722,15.23.726.9074,CLASSIC,3,125
NA1_5420608711,15.23.728.3286,CLASSIC,7,1704
KR_8026657578,16.1.737.4870,CLASSIC,0,2048
NA1_5436991485,15.24.732.64,ARAM,5,1379
KR_8015803283,16.1.734.5787,CLASSIC,0,2116
NA1_5428745368,15.24.730.7955,CLASSIC,8,1774
NA1_5421410605,15.23.728.3286,SWIFTPLAY,5,1673
EUW1_7563451348,15.20.717.2831,CLASSIC,7,1560
KR_8027995055,16.1.737.4870,ARAM,0,609
NA1_5430472661,15.24.731.5210,CLASSIC,7,2137
NA1_5442910420,15.24.734.7485,ARAM,0,1067
KR_8002358953,15.24.734.7485,ARAM,0,2436
KR_8040632135,16.1.737.4870,CLASSIC,0,2026
KR_8031414946,16.1.737.4870,CLASSIC,0,1791
NA1_5397983621,15.20.719.545,ARAM,7,1169
KR_8019807216,16.1.737.1049,SWIFTPLAY,0,1361
KR_8010022602,15.24.734.7485,ARAM,0,1225
KR_8039823322,16.1.737.4870,ARAM,0,920
KR_8031505289,16.1.737.4870,ARAM,0,1057
NA1_5425907572,15.23.728.3286,CLASSIC,5,1636
EUW1_7568970432,15.20.719.545,CLASSIC,8,1743
EUW1_7567898637,15.20.717.2831,ARAM,0,1014
EUW1_7567404718,15.20.717.2831,ARAM,5,1227
KR_8033032006,16.1.737.4870,CLASSIC,0,2238
NA1_5436554926,15.24.732.64,CLASSIC,6,2088
NA1_5426077610,15.23.728.3286,CLASSIC,6,1687
KR_8038572251,16.1.737.4870,SWIFTPLAY,0,1144
NA1_5440456602,15.24.733.6673,SWIFTPLAY,2,1100
NA1_5418689218,15.23.728.3286,CLASSIC,3,1711
KR_8023671543,16.1.737.4870,CLASSIC,2,2152
NA1_5423537472,15.23.728.3286,CLASSIC,6,1923
KR_8012663991,15.24.734.7485,CLASSIC,5,2162
NA1_5425413062,15.23.728.3286,CLASSIC,8,914
KR_8040296281,16.1.737.4870,ARAM,0,1386
KR_8030788088,16.1.737.4870,CLASSIC,2,1197
EUW1_7607838909,15.22.724.5161,CLASSIC,4,1553
EUW1_7577760451,15.21.720.925,ARAM,4,1141
KR_8004791748,15.24.734.7485,ARAM,0,1660
EUW1_7572426551,15.20.719.545,CHERRY,8,1594
EUW1_7606705394,15.22.724.5161,CLASSIC,6,1427
KR_8035263976,16.1.737.4870,CLASSIC,0,2251
NA1_5432727021,15.24.731.5210,ARAM,3,1064
NA1_5426687698,15.23.728.3286,CLASSIC,8,1661
EUW1_7606590013,15.22.724.5161,ARAM,0,1352
KR_8024335189,16.1.737.4870,CHERRY,0,1283
KR_8028195627,16.1.737.4870,CLASSIC,0,1669
NA1_5449952269,15.24.734.7485,CLASSIC,6,2153
EUW1_7586004601,15.21.721.8442,SWIFTPLAY,3,1024
KR_8001912202,15.24.734.7485,CLASSIC,2,1667
EUW1_7606743478,15.22.724.5161,CHERRY,2,1526
EUW1_7570633009,15.20.719.545,CLASSIC,8,1248
NA1_5420337766,15.23.728.3286,CLASSIC,6,1664
NA1_5424354904,15.23.728.3286,CLASSIC,8,1855
KR_8033963222,16.1.737.4870,ARAM,0,593
KR_8040096394,16.1.737.4870,CLASSIC,0,2748
KR_8034570440,16.1.737.4870,ARAM,0,1127
EUW1_7596694968,15.22.724.5161,CLASSIC,3,1526
KR_8008654331,15.24.734.7485,CLASSIC,0,2006
EUW1_7580794013,15.21.721.8442,ARAM,5,645
KR_8014065909,15.24.734.7485,CLASSIC,0,931
EUW1_7606876986,15.22.724.5161,CLASSIC,6,1745
KR_8034567930,16.1.737.4870,CLASSIC,6,1840
EUW1_7574476141,15.20.719.545,CLASSIC,2,1928
NA1_5422513472,15.23.728.3286,CHERRY,7,1553
EUW1_7595494284,15.22.724.5161,CLASSIC,4,1540
EUW1_7608837323,15.22.724.5161,CLASSIC,6,1441
KR_8013762992,15.24.734.7485,ARAM,0,1536
EUW1_7594590683,15.22.724.5161,CLASSIC,6,1623
NA1_5401353162,15.21.721.8442,CLASSIC,7,1688
KR_8002080718,15.24.734.7485,CLASSIC,0,1590
NA1_5255375047,15.6.668.2516,CLASSIC,5,1990
EUW1_7571592996,15.20.719.545,ARAM,6,1627
KR_7969765912,15.24.733.5841,CLASSIC,2,1031
NA1_5433316922,15.24.732.64,CLASSIC,7,2415
NA1_5429708077,15.24.731.5210,CHERRY,0,1564
KR_8011502952,15.24.734.7485,CLASSIC,0,1720
NA1_5412471621,15.22.724.5161,ARAM,0,941
NA1_5437457058,15.24.732.64,ARAM,4,1102
NA1_5436127933,15.24.732.64,CLASSIC,7,1758
KR_8029064333,16.1.737.4870,ARAM,0,1217
EUW1_7586255653,15.21.721.8442,SWIFTPLAY,3,949
KR_8036011230,16.1.737.4870,CLASSIC,3,1210
KR_8010255897,15.24.734.7485,CHERRY,0,1339
EUW1_7567737195,15.20.717.2831,CLASSIC,8,1578
KR_8036009681,16.1.737.4870,CLASSIC,4,1418
NA1_5420715478,15.23.728.3286,CLASSIC,5,1718
NA1_5436708438,15.24.732.64,CHERRY,1,1366
KR_8011244656,15.24.734.7485,CLASSIC,0,1031
KR_8029445596,16.1.737.4870,ARAM,0,1248
KR_8037294022,16.1.737.4870,CLASSIC,0,1898
EUW1_7565400461,15.20.717.2831,CLASSIC,1,941
NA1_5436427734,15.24.732.64,CLASSIC,4,1686
KR_8030504445,16.1.737.4870,CLASSIC,0,2370
KR_8037181869,16.1.737.4870,ARAM,0,1702
KR_8025466934,16.1.737.4870,CLASSIC,0,1919
NA1_5397865017,15.20.719.545,ARAM,2,1360
KR_8006577402,15.24.734.7485,CLASSIC,7,1907
EUW1_7572355924,15.20.719.545,CHERRY,6,1524
NA1_5437340761,15.24.732.64,CLASSIC,8,1732
NA1_5421094872,15.23.728.3286,CLASSIC,7,2103
KR_8033925378,16.1.737.4870,SWIFTPLAY,0,1715
KR_8012292146,15.24.734.7485,SWIFTPLAY,0,1599
KR_8031647440,16.1.737.4870,CLASSIC,0,1859
EUW1_7525736792,15.18.710.2811,CLASSIC,0,1960
NA1_5420395123,15.23.728.3286,ARAM,8,585
EUW1_7570486371,15.20.719.545,CHERRY,5,1469
EUW1_7566556627,15.20.717.2831,ARAM,0,1154
EUW1_7556231213,15.19.715.1836,CLASSIC,5,1223
NA1_5425842004,15.23.728.3286,CHERRY,0,1393
KR_8020321705,16.1.737.4870,ARAM,0,1497
EUW1_7604602828,15.22.724.5161,CHERRY,8,1433
EUW1_7583879322,15.21.721.8442,CLASSIC,4,2227
KR_8031653785,16.1.737.4870,ARAM,0,896
NA1_5452737892,15.24.734.7485,CLASSIC,3,1849
KR_8038541701,16.1.737.4870,ARAM,0,611
KR_8002160712,15.24.734.7485,CLASSIC,0,2107
KR_7992450522,15.24.734.7485,ARAM,3,869
NA1_5420570402,15.23.728.3286,CLASSIC,8,1848
KR_8023917574,16.1.737.4870,ARAM,0,992
EUW1_7601602712,15.22.724.5161,CLASSIC,9,1817
EUW1_7602831256,15.22.724.5161,CLASSIC,4,1602
KR_8028624355,16.1.737.4870,CLASSIC,0,1715
KR_8033534589,16.1.737.4870,ARAM,0,896
EUW1_7564881142,15.20.717.2831,CLASSIC,5,1900
KR_8029315331,16.1.737.4870,CLASSIC,0,117
NA1_5424797164,15.23.728.3286,CLASSIC,8,1254
KR_8033447868,16.1.737.4870,CLASSIC,3,1849
KR_8033698848,16.1.737.4870,CLASSIC,0,1073
EUW1_7574440984,15.20.719.545,CHERRY,6,1526
NA1_5420467155,15.23.728.3286,CLASSIC,5,1898
KR_8010503757,15.24.734.7485,CLASSIC,5,1485
NA1_5412900778,15.22.724.5161,CLASSIC,5,2047
KR_8031398763,16.1.737.4870,SWIFTPLAY,4,758
NA1_5387559034,15.19.715.1836,ARAM,3,917
KR_8009752218,15.24.734.7485,ARAM,0,587
NA1_5439294909,15.24.733.5841,CLASSIC,9,1870
NA1_5433022535,15.24.731.5210,SWIFTPLAY,5,1846
EUW1_7607380825,15.22.724.5161,CLASSIC,3,1874
EUW1_7612650565,15.23.726.9074,CHERRY,6,1369
KR_8019607091,16.1.737.4870,ARAM,0,803
NA1_5444722471,15.24.734.7485,CLASSIC,4,1388
KR_7957466917,15.24.732.64,CLASSIC,0,1876
NA1_5426741790,15.23.728.3286,CLASSIC,8,1314
