SummonerMatchId,SummonerFk,MatchFk,ChampionFk
132169,4628,EUW1_7605919909,432
132171,4628,EUW1_7605445188,201
132203,4629,EUW1_7597984475,157
132206,4629,EUW1_7595636085,157
132211,4629,EUW1_7594866424,84
132246,4630,EUW1_7606368122,23
132250,4630,EUW1_7604900488,10
132252,4630,EUW1_7603763012,24
132283,4631,EUW1_7607162164,17
132286,4631,EUW1_7606736582,777
132290,4631,EUW1_7605280422,432
132293,4631,EUW1_7582020706,26
132300,4631,EUW1_7533634337,51
132301,4631,EUW1_7530187259,15
132331,4632,EUW1_7603874041,29
132340,4632,EUW1_7600044220,498
132363,4633,EUW1_7606744787,110
132368,4633,EUW1_7606162984,21
132370,4633,EUW1_7606104476,36
132373,4633,EUW1_7605458925,254
132406,4634,EUW1_7607035870,887
132407,4634,EUW1_7607010636,887
132410,4634,EUW1_7605906986,887
132445,4635,EUW1_7606309688,222
132453,4635,EUW1_7597922570,50
132454,4635,EUW1_7597560003,98
132461,4635,EUW1_7594034344,777
132482,4636,EUW1_7606944161,11
132483,4636,EUW1_7606904667,11
132484,4636,EUW1_7606882344,11
132487,4636,EUW1_7605818282,11
132491,4636,EUW1_7605696689,11
132496,4636,EUW1_7604584684,11
132498,4636,EUW1_7604410956,11
132500,4636,EUW1_7604353925,11
132524,4637,EUW1_7605993480,421
132525,4637,EUW1_7597573702,67
132531,4637,EUW1_7593054639,54
132536,4637,EUW1_7591965619,54
132540,4637,EUW1_7591335817,55
132568,4638,EUW1_7606653897,555
132569,4638,EUW1_7605405635,555
132571,4638,EUW1_7602967477,800
132572,4638,EUW1_7602931692,101
132581,4638,EUW1_7576689949,902
132606,4639,EUW1_7602062816,115
132607,4639,EUW1_7602040364,61
132610,4639,EUW1_7601973452,92
132615,4639,EUW1_7601011272,18
132620,4639,EUW1_7600618486,114
132642,4640,EUW1_7607868307,16
132652,4640,EUW1_7605485441,56
132656,4640,EUW1_7604245212,147
132659,4640,EUW1_7604218825,161
132660,4640,EUW1_7604144508,4
132686,4641,EUW1_7607586975,236
132687,4641,EUW1_7607455806,145
132692,4641,EUW1_7607126474,234
132696,4641,EUW1_7606494997,39
132698,4641,EUW1_7606294371,36
132699,4641,EUW1_7606222150,83
132726,4642,EUW1_7604404127,412
132729,4642,EUW1_7600941178,876
132730,4642,EUW1_7600075082,131
132731,4642,EUW1_7598595855,254
132736,4642,EUW1_7574718865,39
132737,4642,EUW1_7574705464,131
132740,4642,EUW1_7573735754,106
132741,4642,EUW1_7573409321,105
132767,4643,EUW1_7602641388,96
132768,4643,EUW1_7602604291,234
132775,4643,EUW1_7599479320,876
132802,4644,EUW1_7601951544,8
132804,4644,EUW1_7601033248,157
132811,4644,EUW1_7596039900,266
132814,4644,EUW1_7595087253,157
132816,4644,EUW1_7593865289,157
132820,4644,EUW1_7590783135,157
132846,4645,EUW1_7605720123,235
132850,4645,EUW1_7604928100,895
132851,4645,EUW1_7604896357,6
132855,4645,EUW1_7604781372,81
132861,4645,EUW1_7566106087,238
132884,4646,EUW1_7606896011,82
132885,4646,EUW1_7606880668,51
132887,4646,EUW1_7605704403,8
132891,4646,EUW1_7605567828,81
132892,4646,EUW1_7605555616,1
132898,4646,EUW1_7604837551,145
132924,4647,EUW1_7607401606,126
132926,4647,EUW1_7606342550,31
132936,4647,EUW1_7605258807,27
132940,4647,EUW1_7605008349,14
132967,4648,EUW1_7606923659,24
132969,4648,EUW1_7606869549,115
132973,4648,EUW1_7606391308,51
132975,4648,EUW1_7606217601,523
133001,4649,EUW1_7607504014,202
133002,4649,EUW1_7607433279,145
133005,4649,EUW1_7607284172,145
133009,4649,EUW1_7601342872,236
133012,4649,EUW1_7600475674,110
133013,4649,EUW1_7600369361,236
133018,4649,EUW1_7599093516,115
133041,4650,EUW1_7607763117,800
133044,4650,EUW1_7607051739,63
133052,4650,EUW1_7604612960,38
133054,4650,EUW1_7603592062,910
133059,4650,EUW1_7601822147,101
133082,4651,EUW1_7604353676,34
133086,4651,EUW1_7603408839,897
133087,4651,EUW1_7603369012,122
133088,4651,EUW1_7603318155,96
133090,4651,EUW1_7602016579,24
133093,4651,EUW1_7600839089,901
133094,4651,EUW1_7600832423,517
133097,4651,EUW1_7599644623,34
133099,4651,EUW1_7596490948,19
133124,4652,EUW1_7605549942,800
133127,4652,EUW1_7604893352,497
133131,4652,EUW1_7604647164,31
133137,4652,EUW1_7603888157,887
133138,4652,EUW1_7603265134,104
133161,4653,EUW1_7607771743,133
133163,4653,EUW1_7605060464,84
133164,4653,EUW1_7601607654,39
133167,4653,EUW1_7601483693,82
133172,4653,EUW1_7597002783,523
133177,4653,EUW1_7595691704,164
133178,4653,EUW1_7595631747,517
133209,4654,EUW1_7599297035,122
133211,4654,EUW1_7598282428,53
133213,4654,EUW1_7598232006,254
133214,4654,EUW1_7598189941,12
133242,4655,EUW1_7607651764,101
133243,4655,EUW1_7607610055,24
133286,4656,EUW1_7603976459,1
133288,4656,EUW1_7603833249,9
133289,4656,EUW1_7603794406,157
133291,4656,EUW1_7598286666,11
133296,4656,EUW1_7597042327,83
133297,4656,EUW1_7597014536,55
133321,4657,EUW1_7607393231,11
133324,4657,EUW1_7607252375,166
133325,4657,EUW1_7607225576,81
133327,4657,EUW1_7606928595,18
133329,4657,EUW1_7606292679,901
133332,4657,EUW1_7606135898,75
133336,4657,EUW1_7604415860,18
133338,4657,EUW1_7600348996,63
133340,4657,EUW1_7596723068,235
133361,4658,EUW1_7607453716,64
133363,4658,EUW1_7607331061,64
133366,4658,EUW1_7607087741,64
133369,4658,EUW1_7606609361,876
133379,4658,EUW1_7605208908,64
133402,4659,EUW1_7605007856,429
133406,4659,EUW1_7599993961,895
133407,4659,EUW1_7599959678,895
133408,4659,EUW1_7599492873,895
133412,4659,EUW1_7599283856,895
133416,4659,EUW1_7595839670,221
133420,4659,EUW1_7595445134,523
133446,4660,EUW1_7607031185,55
133451,4660,EUW1_7606280705,246
133452,4660,EUW1_7606241114,82
133456,4660,EUW1_7605944536,1
133457,4660,EUW1_7605696758,106
133481,4661,EUW1_7607644389,902
133486,4661,EUW1_7605996955,902
133494,4661,EUW1_7602080718,55
133495,4661,EUW1_7602052820,800
133521,4663,EUW1_7607728978,497
133523,4663,EUW1_7607697537,134
133528,4663,EUW1_7606600128,497
133533,4663,EUW1_7605069657,57
133536,4663,EUW1_7603884860,117
133565,4664,EUW1_7604821039,61
133566,4664,EUW1_7604766967,61
133572,4664,EUW1_7604485773,64
133576,4664,EUW1_7596206056,36
133602,4665,EUW1_7605834373,5
133605,4665,EUW1_7605645735,145
133617,4665,EUW1_7600852138,202
133620,4665,EUW1_7585920377,122
133643,4666,EUW1_7602296353,64
133650,4666,EUW1_7556269760,81
133653,4666,EUW1_7549478838,222
133654,4666,EUW1_7549454077,63
133658,4666,EUW1_7545548005,51
133660,4666,EUW1_7539425257,25
133685,4667,EUW1_7601041462,14
133687,4667,EUW1_7600714794,14
133688,4667,EUW1_7600663257,14
133691,4667,EUW1_7600385777,14
133695,4667,EUW1_7600097994,31
133697,4667,EUW1_7599969061,14
133699,4667,EUW1_7599455161,950
133700,4667,EUW1_7599408764,31
133722,4668,EUW1_7607871740,517
133725,4668,EUW1_7607850694,238
133733,4668,EUW1_7607352256,238
133734,4668,EUW1_7607313772,238
133763,4669,EUW1_7604380259,134
133768,4669,EUW1_7601299080,134
133771,4669,EUW1_7597998597,134
133773,4669,EUW1_7597863433,134
133774,4669,EUW1_7597506498,134
133776,4669,EUW1_7597353960,134
133779,4669,EUW1_7597262461,134
133802,4670,EUW1_7599431550,876
133812,4670,EUW1_7598037870,157
133815,4670,EUW1_7594701436,8
133841,4671,EUW1_7602299090,133
133846,4671,EUW1_7602104269,154
133848,4671,EUW1_7601948020,24
133849,4671,EUW1_7601094565,50
133855,4671,EUW1_7597580866,120
133856,4671,EUW1_7597540079,901
133857,4671,EUW1_7597312539,147
133881,4672,EUW1_7606940725,83
133882,4672,EUW1_7606912987,24
133883,4672,EUW1_7606527827,875
133886,4672,EUW1_7604435762,876
133887,4672,EUW1_7603579162,876
133898,4672,EUW1_7598126280,876
133924,4673,EUW1_7606478644,131
133925,4673,EUW1_7605585004,245
133929,4673,EUW1_7605516214,233
133934,4673,EUW1_7605379816,200
133936,4673,EUW1_7605302904,245
133938,4673,EUW1_7605176748,517
133965,4674,EUW1_7599645009,2
133970,4674,EUW1_7598477325,122
133971,4674,EUW1_7592626517,897
133977,4674,EUW1_7576381480,897
133978,4674,EUW1_7575354897,897
134001,4675,EUW1_7607411053,517
134004,4675,EUW1_7607218320,61
134007,4675,EUW1_7606560245,800
134009,4675,EUW1_7606470271,555
134010,4675,EUW1_7606331689,8
134016,4675,EUW1_7596977033,202
134018,4675,EUW1_7596847952,202
134044,4676,EUW1_7607195097,24
134046,4676,EUW1_7606275267,84
134049,4676,EUW1_7605334587,412
134051,4676,EUW1_7604990152,110
134052,4676,EUW1_7604956233,804
134053,4676,EUW1_7604846437,245
134083,4677,EUW1_7607659335,84
134085,4677,EUW1_7607404524,84
134087,4677,EUW1_7607271434,84
134089,4677,EUW1_7607056480,84
134091,4677,EUW1_7606667608,84
134100,4677,EUW1_7605382054,84
134123,4678,EUW1_7590866873,24
134129,4678,EUW1_7490260270,800
134134,4678,EUW1_7488299627,222
134138,4678,EUW1_7487365593,84
134139,4678,EUW1_7487318369,34
134164,4679,EUW1_7607373897,234
134165,4679,EUW1_7606602357,234
134167,4679,EUW1_7606468469,234
134172,4679,EUW1_7606083143,106
134173,4679,EUW1_7606032426,234
134175,4679,EUW1_7605915635,234
134202,4680,EUW1_7607787018,115
134204,4680,EUW1_7607682606,89
134207,4680,EUW1_7607421898,89
134208,4680,EUW1_7607365363,77
134216,4680,EUW1_7606576261,24
134219,4680,EUW1_7605491751,9
134241,4681,EUW1_7607324176,67
134242,4681,EUW1_7607278235,85
134243,4681,EUW1_7607239487,57
134245,4681,EUW1_7607043058,31
134246,4681,EUW1_7607027946,31
134247,4681,EUW1_7606001826,35
134252,4681,EUW1_7605837802,80
134255,4681,EUW1_7605762798,117
134256,4681,EUW1_7605679615,26
134257,4681,EUW1_7605653689,90
134260,4681,EUW1_7605607648,43
134281,4682,EUW1_7605268995,202
134282,4682,EUW1_7605215778,145
134283,4682,EUW1_7605181071,145
134289,4682,EUW1_7601660385,202
134292,4682,EUW1_7601479161,498
134297,4682,EUW1_7600563709,202
134300,4682,EUW1_7600402432,202
134321,4683,EUW1_7606098888,50
134328,4683,EUW1_7598685539,245
134336,4683,EUW1_7578624962,7
134337,4683,EUW1_7576125167,800
134340,4683,EUW1_7567529360,800
134361,4684,EUW1_7602588384,115
134365,4684,EUW1_7591480896,115
134368,4684,EUW1_7583678075,115
134372,4684,EUW1_7572697472,115
134377,4684,EUW1_7561151336,101
134378,4684,EUW1_7561059451,432
134404,4685,EUW1_7605387196,81
134410,4685,EUW1_7602993612,517
134412,4685,EUW1_7601817086,157
134442,4686,EUW1_7606796412,517
134444,4686,EUW1_7606783023,517
134445,4686,EUW1_7606766104,245
134447,4686,EUW1_7604913715,14
134454,4686,EUW1_7603755652,131
134455,4686,EUW1_7603397569,238
134456,4686,EUW1_7603332386,517
134459,4686,EUW1_7602830797,266
134481,4687,EUW1_7605453318,12
134484,4687,EUW1_7601198808,22
134485,4687,EUW1_7601149078,51
134492,4687,EUW1_7597658555,110
134494,4687,EUW1_7596894283,145
134498,4687,EUW1_7595988746,804
134499,4687,EUW1_7595168289,22
134525,4688,EUW1_7607210038,114
134527,4688,EUW1_7607101833,114
134561,4689,EUW1_7606832632,517
134574,4689,EUW1_7602306144,110
134578,4689,EUW1_7599799815,141
134579,4689,EUW1_7599763593,55
134601,4690,EUW1_7606609758,111
134604,4690,EUW1_7606428747,22
134605,4690,EUW1_7606277056,103
134608,4690,EUW1_7605302179,14
134609,4690,EUW1_7603943147,89
134612,4690,EUW1_7601510551,90
134613,4690,EUW1_7601458991,98
134616,4690,EUW1_7601291482,777
134618,4690,EUW1_7597918061,777
134642,4691,EUW1_7607845579,234
134645,4691,EUW1_7607731450,35
134646,4691,EUW1_7606992061,35
134654,4691,EUW1_7602122574,157
134658,4691,EUW1_7601865172,35
134659,4691,EUW1_7601845216,35
134682,4692,EUW1_7607591807,105
134685,4692,EUW1_7602817797,4
134686,4692,EUW1_7602759597,64
134687,4692,EUW1_7602423516,105
134692,4692,EUW1_7600570798,75
134693,4692,EUW1_7600502565,131
134695,4692,EUW1_7599454302,105
134696,4692,EUW1_7599416269,64
134700,4692,EUW1_7467803969,117
134721,4693,EUW1_7607259600,24
134724,4693,EUW1_7607104434,22
134727,4693,EUW1_7511491259,58
134730,4693,EUW1_7511398231,777
134735,4693,EUW1_7360919048,67
134736,4693,EUW1_7360865431,111
134774,4694,EUW1_7607186508,234
134777,4694,EUW1_7607076768,234
134779,4694,EUW1_7606979401,234
134801,4695,EUW1_7600815178,12
134807,4695,EUW1_7599671365,5
134815,4695,EUW1_7594882441,117
134820,4695,EUW1_7593819512,56
134847,4696,EUW1_7603694457,141
134859,4696,EUW1_7601015400,897
134881,4697,EUW1_7607189852,804
134882,4697,EUW1_7607151072,804
134884,4697,EUW1_7607075116,112
134887,4697,EUW1_7606395474,103
134890,4697,EUW1_7606256779,21
134895,4697,EUW1_7605529848,51
134896,4697,EUW1_7605524824,103
134920,4698,EUW1_7607629752,58
134921,4698,EUW1_7607587461,518
134922,4698,EUW1_7607541057,72
134927,4698,EUW1_7606729627,518
134934,4698,EUW1_7605371660,126
134935,4698,EUW1_7605336813,429
134959,4699,EUW1_7607228195,34
134961,4699,EUW1_7607185498,48
134962,4699,EUW1_7607153573,421
134966,4699,EUW1_7606059030,79
134968,4699,EUW1_7603936427,79
134969,4699,EUW1_7603849409,523
134978,4699,EUW1_7602543511,141
135002,4700,EUW1_7607455060,15
135014,4700,EUW1_7606955132,901
135017,4700,EUW1_7606504646,901
135040,4701,EUW1_7607440824,122
135044,4701,EUW1_7605258027,122
135053,4701,EUW1_7598605318,14
135079,4702,EUW1_7607536434,36
135081,4702,EUW1_7606359652,800
135082,4702,EUW1_7606287859,18
135087,4702,EUW1_7606061855,75
135093,4702,EUW1_7605438445,96
135094,4702,EUW1_7605407417,75
135118,4703,EUW1_7607823578,517
135120,4703,EUW1_7607783647,350
135128,4703,EUW1_7605732745,245
135131,4703,EUW1_7604092226,61
135137,4703,EUW1_7601778801,245
135169,4704,EUW1_7605873501,51
135173,4704,EUW1_7604331467,51
135177,4704,EUW1_7603481194,51
135200,4705,EUW1_7607491893,901
135204,4705,EUW1_7606591023,75
135213,4705,EUW1_7600504156,800
135247,4707,EUW1_7606359727,19
135252,4707,EUW1_7605043878,19
135255,4707,EUW1_7604845276,19
135289,4708,EUW1_7606775577,51
135290,4708,EUW1_7606756762,901
135291,4708,EUW1_7606580619,222
135292,4708,EUW1_7606532506,22
135294,4708,EUW1_7606390753,15
135295,4708,EUW1_7605493795,222
135296,4708,EUW1_7605380947,51
135318,4709,EUW1_7607373783,110
135320,4709,EUW1_7606531270,517
135322,4709,EUW1_7604469943,7
135323,4709,EUW1_7600035508,32
135325,4709,EUW1_7598872333,134
135334,4709,EUW1_7577356536,61
135336,4709,EUW1_7577237442,13
135365,4710,EUW1_7593959869,107
135366,4710,EUW1_7593925491,107
135370,4710,EUW1_7593337414,266
135376,4710,EUW1_7592686514,107
135399,4711,EUW1_7607685040,203
135411,4711,EUW1_7606971753,203
135412,4711,EUW1_7606950618,77
135413,4711,EUW1_7606931820,77
135414,4711,EUW1_7606908616,57
135439,4712,EUW1_7605291086,91
135441,4712,EUW1_7605066399,104
135442,4712,EUW1_7605024059,104
135446,4712,EUW1_7604141637,104
135447,4712,EUW1_7604089802,104
135449,4712,EUW1_7603985551,104
135452,4712,EUW1_7576693354,80
135453,4712,EUW1_7576683936,14
135457,4712,EUW1_7568416622,202
135480,4713,EUW1_7591774883,266
135484,4713,EUW1_7443325662,82
135486,4713,EUW1_7070180347,266
135489,4713,EUW1_7065131939,39
135521,4714,EUW1_7599622818,3
135524,4714,EUW1_7598471352,134
135525,4714,EUW1_7598470949,110
135526,4714,EUW1_7593204110,51
135558,4715,EUW1_7597053621,53
135559,4715,EUW1_7597023581,950
135564,4715,EUW1_7591668007,20
135565,4715,EUW1_7591629320,157
135574,4715,EUW1_7589309816,166
135576,4715,EUW1_7584390519,166
135602,4716,EUW1_7607551806,115
135610,4716,EUW1_7604380434,29
135613,4716,EUW1_7604011097,51
135640,4717,EUW1_7598508591,77
135677,4718,EUW1_7607743038,555
135679,4718,EUW1_7607655504,39
135686,4718,EUW1_7602866966,517
135688,4718,EUW1_7601885025,114
135690,4718,EUW1_7601854513,777
135695,4718,EUW1_7601007889,35
135717,4719,EUW1_7607349429,54
135736,4719,EUW1_7597288283,157
135757,4720,EUW1_7607349429,141
135759,4720,EUW1_7607184692,24
135760,4720,EUW1_7607121322,54
135762,4720,EUW1_7606146702,157
135765,4720,EUW1_7605864138,54
135769,4720,EUW1_7603649388,777
135770,4720,EUW1_7602395503,875
135772,4720,EUW1_7598904309,266
135773,4720,EUW1_7598875031,266
135774,4720,EUW1_7598656320,266
135775,4720,EUW1_7598636572,141
135782,4721,EUW1_7606759119,498
135783,4721,EUW1_7606747475,21
135787,4721,EUW1_7606195831,222
135793,4721,EUW1_7603758842,136
135796,4721,EUW1_7603550402,110
135817,4722,EUW1_7606749341,18
135818,4722,EUW1_7606744048,145
135823,4722,EUW1_7605373071,497
135826,4722,EUW1_7605218137,523
135828,4722,EUW1_7604791120,22
135833,4722,EUW1_7603416235,498
135864,4723,EUW1_7607704522,36
135874,4723,EUW1_7607080068,121
135875,4723,EUW1_7606944902,875
135897,4725,EUW1_7607579061,267
135905,4725,EUW1_7607160825,267
135907,4725,EUW1_7607087752,267
135908,4725,EUW1_7607039262,18
135945,4726,EUW1_7601548023,238
135946,4726,EUW1_7600211631,157
135978,4727,EUW1_7607011645,142
135979,4727,EUW1_7606750257,24
135986,4727,EUW1_7604403980,777
135992,4727,EUW1_7601100249,142
135995,4727,EUW1_7595764468,101
136017,4728,EUW1_7606086845,233
136021,4728,EUW1_7605809904,92
136023,4728,EUW1_7605484191,5
136025,4728,EUW1_7605445793,5
136030,4728,EUW1_7604066832,62
136056,4729,EUW1_7605209270,7
136067,4729,EUW1_7081459558,7
136068,4729,EUW1_7023248078,7
136069,4729,EUW1_7022703605,7
136071,4729,EUW1_7017749994,7
136096,4730,EUW1_7607824510,267
136114,4730,EUW1_7599813425,15
136138,4731,EUW1_7603783985,122
136139,4731,EUW1_7576836081,82
136153,4731,EUW1_7567720738,875
136188,4732,EUW1_7598291850,133
136191,4732,EUW1_7598119291,133
136219,4733,EUW1_7598046228,121
136222,4733,EUW1_7597178809,104
136224,4733,EUW1_7556925392,45
136227,4733,EUW1_7495646466,18
136228,4733,EUW1_7494554359,18
136260,4734,EUW1_7606991086,105
136269,4734,EUW1_7603906899,150
136271,4734,EUW1_7603802826,127
136272,4734,EUW1_7603704311,497
136274,4734,EUW1_7603582064,78
136296,4735,EUW1_7605362074,799
136301,4735,EUW1_7603363688,799
136302,4735,EUW1_7603316434,799
136303,4735,EUW1_7603305098,50
136304,4735,EUW1_7603152397,799
136311,4735,EUW1_7602528318,799
136314,4735,EUW1_7602375207,799
136340,4736,EUW1_7599469492,50
136341,4736,EUW1_7599433821,50
136391,4737,EUW1_7600340780,222
136418,4738,EUW1_7607603328,64
136422,4738,EUW1_7607153497,50
136425,4738,EUW1_7606671308,800
136429,4738,EUW1_7604493104,777
136430,4738,EUW1_7604462271,61
136462,4739,EUW1_7604386528,83
136463,4739,EUW1_7604349691,83
136464,4739,EUW1_7604119118,901
136469,4739,EUW1_7603587241,804
136471,4739,EUW1_7603488628,22
136472,4739,EUW1_7603429145,117
136504,4740,EUW1_7605018129,432
136513,4740,EUW1_7589448065,42
136514,4740,EUW1_7588976428,29
136515,4740,EUW1_7588954603,96
136536,4741,EUW1_7600949026,897
136540,4741,EUW1_7596148539,51
136547,4741,EUW1_7592925969,412
136576,4742,EUW1_7594585210,245
136577,4742,EUW1_7594338339,245
136582,4742,EUW1_7593870101,245
136583,4742,EUW1_7593363597,245
136585,4742,EUW1_7592300534,56
136587,4742,EUW1_7590251012,17
136591,4742,EUW1_7590012206,245
136613,4743,EUW1_7606963390,163
136615,4743,EUW1_7606886953,221
136619,4743,EUW1_7606070841,13
136620,4743,EUW1_7601083912,202
136622,4743,EUW1_7598733204,62
136623,4743,EUW1_7597615840,800
136624,4743,EUW1_7597560732,893
136628,4743,EUW1_7593590104,72
136629,4743,EUW1_7582065904,12
136631,4743,EUW1_7573578327,13
136632,4743,EUW1_7573523029,131
136653,4744,EUW1_7606963390,54
136665,4744,EUW1_7598693239,117
136672,4744,EUW1_7595745855,14
136684,4745,EUW1_7601030744,875
136685,4745,EUW1_7600996338,75
136686,4745,EUW1_7600298615,150
136692,4745,EUW1_7592192742,86
136695,4745,EUW1_7587657979,141
136697,4745,EUW1_7583287424,203
136719,4746,EUW1_7607322745,59
136720,4746,EUW1_7607263662,104
136722,4746,EUW1_7607223994,104
136725,4746,EUW1_7606917276,59
136729,4746,EUW1_7605709830,59
136759,4747,EUW1_7607296731,517
136772,4747,EUW1_7605740465,119
136773,4747,EUW1_7605684287,81
136777,4747,EUW1_7605102754,119
136799,4748,EUW1_7603633753,246
136806,4748,EUW1_7599761510,555
136813,4748,EUW1_7598898043,142
136816,4748,EUW1_7598582304,555
136838,4749,EUW1_7607084357,901
136843,4749,EUW1_7597874282,711
136845,4749,EUW1_7595981164,350
136854,4749,EUW1_7594027866,5
136857,4749,EUW1_7593534549,42
136879,4750,EUW1_7600174692,145
136885,4750,EUW1_7593273207,80
136887,4750,EUW1_7589617549,2
136894,4750,EUW1_7586225906,2
136895,4750,EUW1_7586209783,2
136918,4751,EUW1_7607916825,876
136926,4751,EUW1_7604989826,950
136931,4751,EUW1_7599716730,950
136934,4751,EUW1_7598189030,157
136937,4751,EUW1_7596055047,950
136961,4752,EUW1_7603367561,221
136967,4753,EUW1_7607559210,245
136969,4753,EUW1_7606832359,777
136970,4753,EUW1_7605628670,54
136971,4753,EUW1_7603159729,777
136976,4754,EUW1_7607074954,86
136977,4754,EUW1_7607042480,86
136984,4754,EUW1_7600477474,10
136985,4754,EUW1_7600467763,10
136988,4754,EUW1_7589955061,2
136989,4754,EUW1_7583353785,111
136991,4755,EUW1_7598122516,10
136992,4755,EUW1_7598040752,266
136996,4755,EUW1_7597708760,10
136997,4755,EUW1_7597636766,799
137003,4755,EUW1_7364252497,48
137006,4755,EUW1_7363089199,48
137009,4755,EUW1_7361937392,75
137030,4756,EUW1_7608398379,11
137031,4756,EUW1_7608330169,99
137034,4756,EUW1_7608211319,24
137035,4756,EUW1_7608020296,86
137042,4756,EUW1_7607055242,497
137043,4756,EUW1_7606973980,497
137045,4756,EUW1_7606915982,48
137071,4757,EUW1_7607928419,74
137072,4757,EUW1_7607925968,56
137073,4757,EUW1_7607915423,111
137074,4757,EUW1_7607895767,432
137076,4757,EUW1_7607267808,40
137081,4757,EUW1_7605522745,50
137117,4758,EUW1_7599791750,266
137122,4758,EUW1_7598534737,234
137127,4758,EUW1_7594238874,67
137156,4759,EUW1_7607163975,50
137157,4759,EUW1_7607137353,421
137160,4759,EUW1_7606060749,360
137161,4759,EUW1_7605696029,63
137164,4759,EUW1_7605627630,51
137167,4759,EUW1_7605581582,69
137192,4760,EUW1_7606921218,40
137198,4760,EUW1_7605489679,58
137202,4760,EUW1_7596728854,57
137203,4760,EUW1_7596574284,4
137204,4760,EUW1_7596532649,4
137230,4761,EUW1_7608467937,777
137242,4761,EUW1_7599303218,876
137246,4761,EUW1_7598107657,166
137247,4761,EUW1_7591510443,141
137275,4762,EUW1_7607042895,518
137278,4762,EUW1_7606854763,29
137279,4762,EUW1_7606838466,99
137310,4763,EUW1_7608334430,10
137312,4763,EUW1_7604939430,4
137320,4763,EUW1_7603186158,150
137323,4763,EUW1_7601845476,107
137325,4763,EUW1_7601280681,54
137353,4764,EUW1_7607299262,76
137357,4764,EUW1_7606969388,36
137361,4764,EUW1_7606884197,203
137367,4764,EUW1_7606335792,517
137368,4764,EUW1_7606291052,113
137389,4765,EUW1_7594293749,119
137391,4765,EUW1_7594204482,119
137392,4765,EUW1_7594174419,119
137395,4765,EUW1_7594098829,119
137397,4765,EUW1_7594054902,119
137402,4766,EUW1_7604338738,113
137406,4766,EUW1_7598518151,145
137442,4767,EUW1_7605577066,90
137445,4767,EUW1_7602500912,1
137449,4767,EUW1_7600003850,90
137450,4767,EUW1_7599970637,201
137451,4767,EUW1_7597391295,63
137457,4767,EUW1_7544661989,99
137479,4768,EUW1_7606524633,20
